0.621685	0.264381
0.621551	0.256066
0.621609	0.254853
0.622935	0.253664
0.768275	0.0858294
0.76346	0.0940541
0.598231	0.279514
0.61838	0.24951
0.608356	0.208055
0.996173	0.362144
0.687725	0.255145
0.63261	0.426676
0.646685	0.354729
0.713996	0.191135
0.575384	0.265138
0.575736	0.263689
0.578488	0.261402
0.576579	0.255759
0.580065	0.264602
0.584551	0.264925
0.590089	0.268767
0.592082	0.271225
0.588663	0.270774
0.59047	0.271346
0.583739	0.266637
0.584806	0.301714
0.589199	0.292439
0.590546	0.285574
0.586832	0.284363
0.591219	0.283111
0.59496	0.284348
0.589701	0.280371
0.1837	0.790651
0.319284	0.541046
0.277399	0.614957
0.411716	0.259824
0.0640305	0.981286
0.535031	0.294337
0.511104	0.171765
0.53188	0.771467
0.461112	0.336426
0.449571	0.28143
0.450651	0.342013
0.486966	0.301218
0.444584	0.314631
0.463344	0.46784
0.477152	0.45504
0.503244	0.291733
0.524959	0.313672
0.486981	0.320668
0.467101	0.36723
0.357244	0.478266
0.467183	0.432273
0.237742	0.696036
0.389752	0.398297
0.476917	0.394834
0.529401	0.330459
0.514403	0.684961
0.50826	0.26921
0.542706	0.623239
0.439007	0.261517
0.47475	0.308423
0.525107	0.331449
0.44453	0.45516
0.523077	0.323754
0.557885	0.257462
0.494468	0.269473
0.523296	0.309805
0.450945	0.277454
0.484245	0.453187
0.470198	0.331987
0.449523	0.608449
0.455617	0.336535
0.45367	0.337445
0.448614	0.328231
0.461893	0.310939
0.00140984	0.993085
0.447842	0.346267
0.435777	0.350769
0.400811	0.385455
0.471146	0.347174
0.468315	0.257064
0.47738	0.381293
0.557265	0.241482
0.38226	0.434573
0.541152	0.148514
0.434386	0.242147
0.0138992	0.996648
0.45321	0.272826
0.537362	0.317885
0.489523	0.295792
0.455051	0.284336
0.440223	0.338146
0.514201	0.259737
0.210447	0.817903
0.442152	0.502919
0.531233	0.422945
0.314904	0.578386
0.515231	0.354173
0.443543	0.295511
0.387681	0.745894
0.383544	0.580812
0.390495	0.402227
0.557288	0.601895
0.157637	0.70775
0.547511	0.342989
0.537954	0.401299
0.119618	0.760841
0.44905	0.331499
0.446759	0.328582
0.547191	0.615599
0.370354	0.678169
0.448699	0.33247
0.44883	0.332451
0.495808	0.321212
0.195465	0.884746
0.449599	0.330578
0.456197	0.602338
0.552334	0.619381
0.537636	0.333762
0.482999	0.358957
0.386274	0.569033
0.537765	0.35261
0.0750308	0.99051
0.54581	0.440203
0.530004	0.420847
0.545269	0.373798
0.545257	0.373757
0.235328	0.461808
0.490401	0.357897
0.485384	0.371051
0.537187	0.336577
0.391052	0.347059
0.549631	0.357378
0.455494	0.330433
0.242409	0.471094
0.430357	0.289123
0.501108	0.358312
0.0728099	0.91139
0.522194	0.383701
0.453349	0.400528
0.51121	0.692356
0.447965	0.33222
0.533301	0.313765
0.529142	0.601778
0.505759	0.447275
0.522999	0.333634
0.47272	0.305258
0.556304	0.661494
0.525445	0.736242
0.392627	0.409862
0	0.985222
0.512268	0.350178
0.462343	0.513521
0.537394	0.325457
0.485703	0.425179
0.531051	0.608194
0.512069	0.283535
0.549503	0.334524
0.512303	0.306931
0.496124	0.297067
0.389778	0.336123
0.115732	0.927556
0.231302	0.708566
0.465799	0.323003
0.443319	0.620972
0.545034	0.782901
0.520477	0.165919
0.482647	0.275498
0.505524	0.32591
0.509232	0.275264
0.490419	0.602793
0.494715	0.282533
0.515357	0.738254
0.488084	0.443888
0.412384	0.830813
0.470813	0.321658
0.492013	0.269882
0.448732	0.343834
0.301325	0.87772
0.522122	0.740905
0.493257	0.248124
0.468404	0.377493
0.397371	0.412566
0.308233	0.565458
0.250781	0.69281
0.537047	0.76746
0.243983	0.876862
0.522981	0.308968
0.523233	0.285481
0.551798	0.615699
0.515444	0.683785
0.44847	0.539375
0.501828	0.255959
0.49633	0.46784
0.0525142	1
0.381427	0.759866
0.512291	0.737536
0.508783	0.365569
0.350985	0.480713
0.541082	0.50367
0.455806	0.607515
0.519833	0.357229
0.547714	0.296032
0.419071	0.253211
0.0156557	0.949877
0.200704	0.889458
0.293567	0.810183
0.265674	0.622348
0.187943	0.634332
0.496694	0.427627
0.494644	0.255483
0.507183	0.364507
0.392886	0.367254
0.452674	0.333733
0.495405	0.321234
0.222221	0.530747
0.488844	0.191243
0.486984	0.229243
0.498508	0.376965
0.334944	0.518761
0.551327	0.335629
0.478331	0.318064
0.529552	0.337581
0.559143	0.614161
0.450389	0.539246
0.449193	0.317788
0.47259	0.301733
0.384176	0.76263
0.485005	0.410417
0.463662	0.448418
0.527219	0.322618
0.472991	0.318242
0.464002	0.392354
0.481029	0.366546
0.441353	0.320444
0.418114	0.359453
0.390613	0.341618
0.517564	0.339426
0.532714	0.226254
0.244241	0.679321
0.375395	0.685042
0.550516	0.270852
0.201359	0.927084
0.161238	0.894573
0.2002	0.80515
0.202831	0.739744
0.282988	0.609751
0.529317	0.357293
0.52077	0.35832
0.295706	0.604035
0.426347	0.547655
0.553844	0.615794
0.479236	0.45419
0.450419	0.338877
0.446986	0.609884
0.430856	0.508426
0.271207	0.620225
0.551925	0.622337
0.549848	0.614526
0.467587	0.477858
0.427806	0.344491
0.371793	0.458583
0.0147361	0.957899
0.488422	0.386437
0.537671	0.339191
0.205583	0.742087
0.384733	0.488803
0.413864	0.320444
0.325368	0.537238
0.453953	0.332081
0.547743	0.331852
0.423164	0.291298
0.278016	0.656701
0.319424	0.540957
0.421829	0.250119
0.440483	0.344863
0.402869	0.569174
0.408667	0.524236
0.49139	0.327833
0.318605	0.566796
0.50715	0.336564
0.33591	0.766804
0.559429	0.136695
0.473174	0.291475
0.318587	0.555816
0.530614	0.328555
0.43664	0.258147
0.400666	0.370435
0.537251	0.34197
0.454534	0.418812
0.0348252	0.895155
0.430357	0.255959
0.439358	0.260563
0.436224	0.322204
0.458066	0.234448
0.49633	0.707357
0.23439	0.715819
0.497899	0.342304
0.44604	0.608078
0.348441	0.950559
0.543917	0.285012
0.448114	0.285695
0.381863	0.754715
0.177596	0.58016
0.391718	0.726431
0.55794	0.702451
0.540214	0.211272
0.530895	0.817345
0.556781	0.631165
0.364384	0.771842
0.361452	0.77932
0.497858	0.284629
0.525552	0.474914
0.457036	0.318389
0.552911	0.436243
0.535396	0.330957
0.515063	0.677288
0.41603	0.280198
0.476807	0.347752
0.40485	0.552173
0.222851	0.909307
0.313565	0.559521
0.47263	0.404045
0.473166	0.465015
0.490393	0.250891
0.171963	0.624447
0.418263	0.289209
0.548018	0.147623
0.479526	0.332464
0.298961	0.915553
0.431539	0.243308
0.505981	0.258299
0.553018	0.209076
0.484905	0.340998
0.556931	0.62038
0.484553	0.251646
0.53972	0.332141
0.541772	0.327306
0.339737	0.770956
0.42887	0.332215
0.534228	0.763067
0.561828	0.593682
0.45494	0.318781
0.431195	0.340787
0.259711	0.629229
0.479837	0.412566
0.487009	0.406063
0.247323	0.928305
0.273671	0.619841
0.466294	0.34513
0.385374	0.439869
0.538471	0.303691
0.51181	0.326891
0.486718	0.41252
0.557942	0.702229
0.531543	0.365922
0.489329	0.192541
0.489032	0.189851
0.450633	0.330888
0.235764	0.460792
0.17396	0.664229
0.222542	0.530482
0.155469	0.666823
0.172513	0.637344
0.0141773	0.957929
0.0626329	0.993219
0.0136637	0.995715
0.00245189	0.993059
0.000481274	0.984281
0.486434	0.406118
0.493581	0.425463
0.47269	0.404275
0.486434	0.432833
0.484785	0.410724
0.487534	0.420857
0.485885	0.425463
0.490833	0.424542
0.49743	0.40796
0.487534	0.417172
0.892576	0.323346
0.831803	0.226295
0.868751	0.266115
0.887771	0.311232
0.868131	0.225413
0.900415	0.191473
0.867429	0.191473
0.584798	0.225451
0.804754	0.0449991
0.799224	0.111545
0.799256	0.156467
0.784413	0.125145
0.825646	0.176733
0.81685	0.142649
0.769761	0.118943
0.805304	0.0440777
0.589945	0.268088
0.591175	0.273917
0.58652	0.267691
0.590776	0.267816
0.593471	0.280119
0.588041	0.267472
0.348276	0.88138
0.307268	0.925455
0.325029	0.855922
0.404624	0.734757
0.357828	0.7899
0.321698	0.698331
0.31478	0.767911
0.373918	0.795962
0.439009	0.558556
0.360789	0.633444
0.428555	0.644214
0.412099	0.461428
0.386148	0.490725
0.339074	0.581474
0.357495	0.604828
0.562448	0.195689
0.556014	0.206191
0.598488	0.164629
0.609201	0.116813
0.57205	0.199375
0.597238	0.114463
0.593497	0.189817
0.605184	0.159918
0.595794	0.119905
0.609946	0.179813
0.612321	0.122673
0.604997	0.146052
0.61452	0.145555
0.583175	0.157396
0.603486	0.183979
0.615654	0.118537
0.574622	0.230788
0.541228	0.210785
0.564408	0.211262
0.572931	0.227516
0.619734	0.13212
0.547329	0.215194
0.547405	0.206516
0.6098	0.157693
0.622112	0.126074
0.523034	0.21159
0.588835	0.17598
0.596081	0.145863
0.605938	0.138148
0.622019	0.311236
0.598085	0.317746
0.593264	0.309938
0.582627	0.324783
0.617081	0.287834
0.588106	0.305165
0.616126	0.358679
0.609464	0.351888
0.579924	0.316685
0.59757	0.36526
0.587561	0.320904
0.60723	0.303487
0.625972	0.330432
0.610975	0.365619
0.601987	0.333389
0.595454	0.369873
0.611149	0.301447
0.583889	0.332253
0.57396	0.331481
0.611733	0.291225
0.587809	0.309253
0.606836	0.358954
0.597959	0.298765
0.618972	0.349441
0.615785	0.352586
0.606218	0.29862
0.46614	0.34426
0.439449	0.349438
0.484759	0.329321
0.414557	0.279674
0.409006	0.259917
0.453899	0.417348
0.462112	0.355304
0.491384	0.327113
0.426797	0.344415
0.423706	0.29063
0.402196	0.274532
0.474131	0.317286
0.449623	0.318084
0.458416	0.329587
0.403795	0.332388
0.461655	0.295748
0.428863	0.423958
0.471958	0.323609
0.450881	0.257207
0.465812	0.321818
0.390957	0.340224
0.407015	0.29019
0.455828	0.331247
0.490993	0.35675
0.440494	0.335086
0.439014	0.299279
0.429707	0.314087
0.390843	0.301032
0.471947	0.331837
0.449244	0.273728
0.43854	0.286114
0.440619	0.324065
0.451836	0.280833
0.573952	0.287948
0.580935	0.261831
0.577343	0.270805
0.568173	0.314173
0.562919	0.23293
0.554625	0.239098
0.561248	0.297352
0.562838	0.250373
0.575553	0.272782
0.576302	0.244567
0.571357	0.295396
0.548301	0.243736
0.583002	0.224668
0.598755	0.243184
0.587372	0.244277
0.602539	0.230234
0.58799	0.224084
0.599597	0.224721
0.591247	0.221896
0.596082	0.244021
0.587615	0.234059
0.593858	0.240371
0.599507	0.23896
0.602595	0.233518
0.558249	0.705263
0.567439	0.587615
0.640644	0.307763
0.00339234	0.9879
0.54902	0.614709
0.531269	0.422685
0.419939	0.249633
0.586163	0.268687
0.45079	0.330655
0.590718	0.281707
0.5758	0.261133
0.556109	0.613177
0.599807	0.263467
0.587593	0.293452
0.600513	0.262945
0.596188	0.284701
0.557035	0.628362
0.000405075	0.989757
0.596921	0.265524
0.504586	0.364755
0.575764	0.2658
0.453375	0.333218
0.596124	0.265739
0.595684	0.258784
0.31342	0.559409
0.599881	0.28487
0.585577	0.267474
0.574582	0.260795
0.416622	0.830678
0.00724978	0.992245
0.505136	0.365691
0.449572	0.329242
0.547533	0.621975
0.548257	0.621269
0.00246673	0.988729
0.588418	0.239484
0.597443	0.29508
0.638859	0.151093
0.584368	0.208117
0.624355	0.24908
0.604618	0.305567
0.590434	0.280816
0.741997	0.199795
0.612837	0.262868
0.596335	0.28616
0.549173	0.332466
0.593017	0.283334
0.689796	0.0681525
0.590256	0.240118
0.50826	0.269148
0.657589	0.240267
0.639629	0.264679
0.451148	0.332175
0.0101638	0.99335
0.671113	0.1325
0.521437	0.282613
0.456957	0.332665
0.583854	0.28054
0.686782	0.258753
0.597865	0.236321
0.616227	0.253563
0.448811	0.334171
0.447913	0.331176
0.661959	0.241695
0.23434	0.464342
0.595079	0.257341
0.416017	0.28011
0.450717	0.331376
0.519302	0.284532
0.7955	0.194221
0.80261	0.143938
0.592055	0.277254
0.58664	0.236813
0.850606	0.126097
0.242132	0.476146
0.597306	0.26732
0.592559	0.292577
0.671709	0.139424
0.594713	0.289967
